 3082041 2627428  465.82500   59  287  443.00000  474.03351  7.01%   122 3530s
 3086516 2631480  444.74014  118  157  443.00000  474.03186  7.00%   122 3535s
 3091192 2635444  459.59158   83  244  443.00000  474.03004  7.00%   122 3541s
 3095593 2638763     cutoff  116       443.00000  474.02715  7.00%   122 3546s
 3098718 2641645  465.14606   61  304  443.00000  474.02569  7.00%   122 3550s
 3103491 2645231  445.97906  103  190  443.00000  474.02381  7.00%   122 3555s
 3107276 2648982  470.19010   59  289  443.00000  474.02260  7.00%   122 3560s
 3111902 2652760  460.34091   78  279  443.00000  474.02140  7.00%   122 3565s
 3116072 2656226  452.41667   92  157  443.00000  474.02005  7.00%   122 3571s
 3120487 2659957  461.83333   83  300  443.00000  474.01727  7.00%   122 3576s
 3124711 2663532  456.66667   72  231  443.00000  474.01550  7.00%   122 3581s
 3128439 2665938  456.50000   86  200  443.00000  474.01384  7.00%   122 3585s
 3132056 2669786  471.65261   48  307  443.00000  474.01265  7.00%   122 3590s
 3135940 2673502  467.00000   75  251  443.00000  474.01190  7.00%   122 3596s
 3140577 2676041     cutoff  116       443.00000  474.00864  7.00%   122 3600s

Cutting planes:
  Gomory: 51
  MIR: 2
  Flow cover: 241
  Zero half: 204
  RLT: 164
  BQP: 73

Explored 3140865 nodes (384359072 simplex iterations) in 3600.00 seconds
Thread count was 10 (of 40 available processors)

Solution count 10: 443 442 441 ... 430

Time limit reached
Best objective 4.430000000000e+02, best bound 4.740000000000e+02, gap 6.9977%
